waktu,stasiun,AOD
2025-08-13 11:00:00,Kelapa Gading Indah,
2025-08-13 12:00:00,Slipi,
2025-08-13 12:00:00,Menteng,
2025-08-13 12:00:00,Jagakarsa,
2025-08-13 12:00:00,Jatinegara,
2025-08-13 12:00:00,Kelapa Gading Indah,
2025-08-13 13:00:00,Slipi,
2025-08-13 13:00:00,Menteng,
2025-08-13 13:00:00,Jagakarsa,
2025-08-13 13:00:00,Jatinegara,
2025-08-13 13:00:00,Kelapa Gading Indah,
2025-08-13 14:00:00,Slipi,
2025-08-13 14:00:00,Menteng,
2025-08-13 14:00:00,Jagakarsa,
2025-08-13 14:00:00,Jatinegara,
2025-08-13 14:00:00,Kelapa Gading Indah,
2025-08-13 15:00:00,Slipi,
2025-08-13 15:00:00,Menteng,
2025-08-13 15:00:00,Jagakarsa,
2025-08-13 15:00:00,Jatinegara,
2025-08-13 15:00:00,Kelapa Gading Indah,
2025-08-13 16:00:00,Slipi,
2025-08-13 16:00:00,Menteng,
2025-08-13 16:00:00,Jagakarsa,
2025-08-13 16:00:00,Jatinegara,
2025-08-13 16:00:00,Kelapa Gading Indah,
2025-08-14 07:00:00,Slipi,
2025-08-14 07:00:00,Menteng,
2025-08-14 07:00:00,Jagakarsa,
2025-08-14 07:00:00,Jatinegara,
2025-08-14 07:00:00,Kelapa Gading Indah,
2025-08-14 08:00:00,Slipi,
2025-08-14 08:00:00,Menteng,
2025-08-14 08:00:00,Jagakarsa,
2025-08-14 08:00:00,Jatinegara,
2025-08-14 08:00:00,Kelapa Gading Indah,
2025-08-14 09:00:00,Slipi,
2025-08-14 09:00:00,Menteng,
2025-08-14 09:00:00,Jagakarsa,
2025-08-14 09:00:00,Jatinegara,
2025-08-14 09:00:00,Kelapa Gading Indah,
2025-08-14 10:00:00,Slipi,
2025-08-14 10:00:00,Menteng,
2025-08-14 10:00:00,Jagakarsa,
2025-08-14 10:00:00,Jatinegara,
2025-08-14 10:00:00,Kelapa Gading Indah,
2025-08-14 11:00:00,Slipi,
2025-08-14 11:00:00,Menteng,
2025-08-14 11:00:00,Jagakarsa,
2025-08-14 11:00:00,Jatinegara,
2025-08-14 11:00:00,Kelapa Gading Indah,
2025-08-14 12:00:00,Slipi,
2025-08-14 12:00:00,Menteng,
2025-08-14 12:00:00,Jagakarsa,
2025-08-14 12:00:00,Jatinegara,
2025-08-14 12:00:00,Kelapa Gading Indah,
2025-08-14 13:00:00,Slipi,
2025-08-14 13:00:00,Menteng,
2025-08-14 13:00:00,Jagakarsa,
2025-08-14 13:00:00,Jatinegara,
2025-08-14 13:00:00,Kelapa Gading Indah,
2025-08-14 14:00:00,Slipi,
2025-08-14 14:00:00,Menteng,
2025-08-14 14:00:00,Jagakarsa,
2025-08-14 14:00:00,Jatinegara,
2025-08-14 14:00:00,Kelapa Gading Indah,
2025-08-14 15:00:00,Slipi,
2025-08-14 15:00:00,Menteng,
2025-08-14 15:00:00,Jagakarsa,
2025-08-14 15:00:00,Jatinegara,
2025-08-14 15:00:00,Kelapa Gading Indah,
2025-08-14 16:00:00,Slipi,
2025-08-14 16:00:00,Menteng,
2025-08-14 16:00:00,Jagakarsa,
2025-08-14 16:00:00,Jatinegara,
2025-08-14 16:00:00,Kelapa Gading Indah,
2025-08-15 07:00:00,Slipi,
2025-08-15 07:00:00,Menteng,
2025-08-15 07:00:00,Jagakarsa,
2025-08-15 07:00:00,Jatinegara,
2025-08-15 07:00:00,Kelapa Gading Indah,
2025-08-15 08:00:00,Slipi,
2025-08-15 08:00:00,Menteng,
2025-08-15 08:00:00,Jagakarsa,
2025-08-15 08:00:00,Jatinegara,
2025-08-15 08:00:00,Kelapa Gading Indah,
2025-08-15 09:00:00,Slipi,
2025-08-15 09:00:00,Menteng,
2025-08-15 09:00:00,Jagakarsa,
2025-08-15 09:00:00,Jatinegara,
2025-08-15 09:00:00,Kelapa Gading Indah,
2025-08-15 10:00:00,Slipi,
2025-08-15 10:00:00,Menteng,
2025-08-15 10:00:00,Jagakarsa,
2025-08-15 10:00:00,Jatinegara,
2025-08-15 10:00:00,Kelapa Gading Indah,
2025-08-15 11:00:00,Slipi,
2025-08-15 11:00:00,Menteng,
2025-08-15 11:00:00,Jagakarsa,
2025-08-15 11:00:00,Jatinegara,
2025-08-15 11:00:00,Kelapa Gading Indah,
2025-08-15 12:00:00,Slipi,
2025-08-15 12:00:00,Menteng,
2025-08-15 12:00:00,Jagakarsa,
2025-08-15 12:00:00,Jatinegara,
2025-08-15 12:00:00,Kelapa Gading Indah,
2025-08-15 13:00:00,Slipi,
2025-08-15 13:00:00,Menteng,
2025-08-15 13:00:00,Jagakarsa,
2025-08-15 13:00:00,Jatinegara,
2025-08-15 13:00:00,Kelapa Gading Indah,
2025-08-15 14:00:00,Slipi,
2025-08-15 14:00:00,Menteng,
2025-08-15 14:00:00,Jagakarsa,
2025-08-15 14:00:00,Jatinegara,
2025-08-15 14:00:00,Kelapa Gading Indah,
2025-08-15 15:00:00,Slipi,
2025-08-15 15:00:00,Menteng,
2025-08-15 15:00:00,Jagakarsa,
2025-08-15 15:00:00,Jatinegara,
2025-08-15 15:00:00,Kelapa Gading Indah,
2025-08-15 16:00:00,Slipi,
2025-08-15 16:00:00,Menteng,
2025-08-15 16:00:00,Jagakarsa,
2025-08-15 16:00:00,Jatinegara,
2025-08-15 16:00:00,Kelapa Gading Indah,
2025-08-16 07:00:00,Slipi,
2025-08-16 07:00:00,Menteng,
2025-08-16 07:00:00,Jagakarsa,
2025-08-16 07:00:00,Jatinegara,
2025-08-16 07:00:00,Kelapa Gading Indah,
2025-08-16 08:00:00,Slipi,
2025-08-16 08:00:00,Menteng,
2025-08-16 08:00:00,Jagakarsa,
2025-08-16 08:00:00,Jatinegara,
2025-08-16 08:00:00,Kelapa Gading Indah,
2025-08-16 09:00:00,Slipi,
2025-08-16 09:00:00,Menteng,
2025-08-16 09:00:00,Jagakarsa,
2025-08-16 09:00:00,Jatinegara,
2025-08-16 09:00:00,Kelapa Gading Indah,
2025-08-16 10:00:00,Slipi,
2025-08-16 10:00:00,Menteng,
2025-08-16 10:00:00,Jagakarsa,
2025-08-16 10:00:00,Jatinegara,
2025-08-16 10:00:00,Kelapa Gading Indah,
2025-08-16 11:00:00,Slipi,
2025-08-16 11:00:00,Menteng,
2025-08-16 11:00:00,Jagakarsa,
2025-08-16 11:00:00,Jatinegara,
2025-08-16 11:00:00,Kelapa Gading Indah,
2025-08-16 12:00:00,Slipi,
2025-08-16 12:00:00,Menteng,
2025-08-16 12:00:00,Jagakarsa,
2025-08-16 12:00:00,Jatinegara,
2025-08-16 12:00:00,Kelapa Gading Indah,
2025-08-16 13:00:00,Slipi,
2025-08-16 13:00:00,Menteng,
2025-08-16 13:00:00,Jagakarsa,
2025-08-16 13:00:00,Jatinegara,
2025-08-16 13:00:00,Kelapa Gading Indah,
2025-08-16 14:00:00,Slipi,
2025-08-16 14:00:00,Menteng,
2025-08-16 14:00:00,Jagakarsa,
2025-08-16 14:00:00,Jatinegara,
2025-08-16 14:00:00,Kelapa Gading Indah,
2025-08-16 15:00:00,Slipi,
2025-08-16 15:00:00,Menteng,
2025-08-16 15:00:00,Jagakarsa,
2025-08-16 15:00:00,Jatinegara,
2025-08-16 15:00:00,Kelapa Gading Indah,
2025-08-16 16:00:00,Slipi,
2025-08-16 16:00:00,Menteng,
2025-08-16 16:00:00,Jagakarsa,
2025-08-16 16:00:00,Jatinegara,
2025-08-16 16:00:00,Kelapa Gading Indah,
2025-08-17 07:00:00,Slipi,
2025-08-17 07:00:00,Menteng,
2025-08-17 07:00:00,Jagakarsa,
2025-08-17 07:00:00,Jatinegara,
2025-08-17 07:00:00,Kelapa Gading Indah,
2025-08-17 08:00:00,Slipi,
2025-08-17 08:00:00,Menteng,
2025-08-17 08:00:00,Jagakarsa,
2025-08-17 08:00:00,Jatinegara,
2025-08-17 08:00:00,Kelapa Gading Indah,
2025-08-17 09:00:00,Slipi,
2025-08-17 09:00:00,Menteng,
2025-08-17 09:00:00,Jagakarsa,
2025-08-17 09:00:00,Jatinegara,
2025-08-17 09:00:00,Kelapa Gading Indah,
2025-08-17 10:00:00,Slipi,
2025-08-17 10:00:00,Menteng,
2025-08-17 10:00:00,Jagakarsa,
2025-08-17 10:00:00,Jatinegara,
2025-08-17 10:00:00,Kelapa Gading Indah,
2025-08-17 11:00:00,Slipi,
2025-08-17 11:00:00,Menteng,
2025-08-17 11:00:00,Jagakarsa,
2025-08-17 11:00:00,Jatinegara,
2025-08-17 11:00:00,Kelapa Gading Indah,
2025-08-17 12:00:00,Slipi,
2025-08-17 12:00:00,Menteng,
2025-08-17 12:00:00,Jagakarsa,
2025-08-17 12:00:00,Jatinegara,
2025-08-17 12:00:00,Kelapa Gading Indah,
2025-08-17 13:00:00,Slipi,
2025-08-17 13:00:00,Menteng,
2025-08-17 13:00:00,Jagakarsa,
2025-08-17 13:00:00,Jatinegara,
2025-08-17 13:00:00,Kelapa Gading Indah,
2025-08-17 14:00:00,Slipi,
2025-08-17 14:00:00,Menteng,
2025-08-17 14:00:00,Jagakarsa,
2025-08-17 14:00:00,Jatinegara,
2025-08-17 14:00:00,Kelapa Gading Indah,
2025-08-17 15:00:00,Slipi,
2025-08-17 15:00:00,Menteng,
2025-08-17 15:00:00,Jagakarsa,
2025-08-17 15:00:00,Jatinegara,
2025-08-17 15:00:00,Kelapa Gading Indah,
2025-08-17 16:00:00,Slipi,
2025-08-17 16:00:00,Menteng,
2025-08-17 16:00:00,Jagakarsa,
2025-08-17 16:00:00,Jatinegara,
2025-08-17 16:00:00,Kelapa Gading Indah,
2025-08-18 07:00:00,Slipi,
2025-08-18 07:00:00,Menteng,
2025-08-18 07:00:00,Jagakarsa,
2025-08-18 07:00:00,Jatinegara,
2025-08-18 07:00:00,Kelapa Gading Indah,
2025-08-18 08:00:00,Slipi,
2025-08-18 08:00:00,Menteng,
2025-08-18 08:00:00,Jagakarsa,
2025-08-18 08:00:00,Jatinegara,
2025-08-18 08:00:00,Kelapa Gading Indah,
2025-08-18 09:00:00,Slipi,
2025-08-18 09:00:00,Menteng,
2025-08-18 09:00:00,Jagakarsa,
2025-08-18 09:00:00,Jatinegara,
2025-08-18 09:00:00,Kelapa Gading Indah,
2025-08-18 10:00:00,Slipi,
2025-08-18 10:00:00,Menteng,
2025-08-18 10:00:00,Jagakarsa,
2025-08-18 10:00:00,Jatinegara,
2025-08-18 10:00:00,Kelapa Gading Indah,
2025-08-18 11:00:00,Slipi,
2025-08-18 11:00:00,Menteng,
2025-08-18 11:00:00,Jagakarsa,
2025-08-18 11:00:00,Jatinegara,
2025-08-18 11:00:00,Kelapa Gading Indah,
2025-08-18 12:00:00,Slipi,
2025-08-18 12:00:00,Menteng,
2025-08-18 12:00:00,Jagakarsa,
2025-08-18 12:00:00,Jatinegara,
2025-08-18 12:00:00,Kelapa Gading Indah,
2025-08-18 13:00:00,Slipi,
2025-08-18 13:00:00,Menteng,
2025-08-18 13:00:00,Jagakarsa,
2025-08-18 13:00:00,Jatinegara,
2025-08-18 13:00:00,Kelapa Gading Indah,
2025-08-18 14:00:00,Slipi,
2025-08-18 14:00:00,Menteng,
2025-08-18 14:00:00,Jagakarsa,
2025-08-18 14:00:00,Jatinegara,
2025-08-18 14:00:00,Kelapa Gading Indah,
2025-08-18 15:00:00,Slipi,
2025-08-18 15:00:00,Menteng,
2025-08-18 15:00:00,Jagakarsa,
2025-08-18 15:00:00,Jatinegara,
2025-08-18 15:00:00,Kelapa Gading Indah,
2025-08-18 16:00:00,Slipi,
2025-08-18 16:00:00,Menteng,
2025-08-18 16:00:00,Jagakarsa,
2025-08-18 16:00:00,Jatinegara,
2025-08-18 16:00:00,Kelapa Gading Indah,
2025-08-19 07:00:00,Slipi,
2025-08-19 07:00:00,Menteng,
2025-08-19 07:00:00,Jagakarsa,
2025-08-19 07:00:00,Jatinegara,
2025-08-19 07:00:00,Kelapa Gading Indah,
2025-08-19 08:00:00,Slipi,
2025-08-19 08:00:00,Menteng,
2025-08-19 08:00:00,Jagakarsa,
2025-08-19 08:00:00,Jatinegara,
2025-08-19 08:00:00,Kelapa Gading Indah,
2025-08-19 09:00:00,Slipi,
2025-08-19 09:00:00,Menteng,
2025-08-19 09:00:00,Jagakarsa,
2025-08-19 09:00:00,Jatinegara,
2025-08-19 09:00:00,Kelapa Gading Indah,
2025-08-19 10:00:00,Slipi,
2025-08-19 10:00:00,Menteng,
2025-08-19 10:00:00,Jagakarsa,
2025-08-19 10:00:00,Jatinegara,
2025-08-19 10:00:00,Kelapa Gading Indah,
2025-08-19 11:00:00,Slipi,
2025-08-19 11:00:00,Menteng,
2025-08-19 11:00:00,Jagakarsa,
2025-08-19 11:00:00,Jatinegara,
2025-08-19 11:00:00,Kelapa Gading Indah,
2025-08-19 12:00:00,Slipi,
2025-08-19 12:00:00,Menteng,
2025-08-19 12:00:00,Jagakarsa,
2025-08-19 12:00:00,Jatinegara,
2025-08-19 12:00:00,Kelapa Gading Indah,
2025-08-19 13:00:00,Slipi,
2025-08-19 13:00:00,Menteng,
2025-08-19 13:00:00,Jagakarsa,
2025-08-19 13:00:00,Jatinegara,
2025-08-19 13:00:00,Kelapa Gading Indah,
2025-08-19 14:00:00,Slipi,
2025-08-19 14:00:00,Menteng,
2025-08-19 14:00:00,Jagakarsa,
2025-08-19 14:00:00,Jatinegara,
2025-08-19 14:00:00,Kelapa Gading Indah,
2025-08-19 15:00:00,Slipi,
2025-08-19 15:00:00,Menteng,
2025-08-19 15:00:00,Jagakarsa,
2025-08-19 15:00:00,Jatinegara,
2025-08-19 15:00:00,Kelapa Gading Indah,
2025-08-19 16:00:00,Slipi,
2025-08-19 16:00:00,Menteng,
2025-08-19 16:00:00,Jagakarsa,
2025-08-19 16:00:00,Jatinegara,
2025-08-19 16:00:00,Kelapa Gading Indah,
2025-08-20 07:00:00,Slipi,
2025-08-20 07:00:00,Menteng,
2025-08-20 07:00:00,Jagakarsa,
2025-08-20 07:00:00,Jatinegara,
2025-08-20 07:00:00,Kelapa Gading Indah,
2025-08-20 08:00:00,Slipi,
2025-08-20 08:00:00,Menteng,
2025-08-20 08:00:00,Jagakarsa,
2025-08-20 08:00:00,Jatinegara,
2025-08-20 08:00:00,Kelapa Gading Indah,
2025-08-20 09:00:00,Slipi,
2025-08-20 09:00:00,Menteng,
2025-08-20 09:00:00,Jagakarsa,
2025-08-20 09:00:00,Jatinegara,
2025-08-20 09:00:00,Kelapa Gading Indah,
2025-08-20 10:00:00,Slipi,
2025-08-20 10:00:00,Menteng,
2025-08-20 10:00:00,Jagakarsa,
2025-08-20 10:00:00,Jatinegara,
2025-08-20 10:00:00,Kelapa Gading Indah,
2025-08-20 11:00:00,Slipi,
2025-08-20 11:00:00,Menteng,
2025-08-20 11:00:00,Jagakarsa,
2025-08-20 11:00:00,Jatinegara,
2025-08-20 11:00:00,Kelapa Gading Indah,
2025-08-20 12:00:00,Slipi,
2025-08-20 12:00:00,Menteng,
2025-08-20 12:00:00,Jagakarsa,
2025-08-20 12:00:00,Jatinegara,
2025-08-20 12:00:00,Kelapa Gading Indah,
2025-08-20 13:00:00,Slipi,
2025-08-20 13:00:00,Menteng,
2025-08-20 13:00:00,Jagakarsa,
2025-08-20 13:00:00,Jatinegara,
2025-08-20 13:00:00,Kelapa Gading Indah,
2025-08-20 14:00:00,Slipi,
2025-08-20 14:00:00,Menteng,
2025-08-20 14:00:00,Jagakarsa,
2025-08-20 14:00:00,Jatinegara,
2025-08-20 14:00:00,Kelapa Gading Indah,
2025-08-20 15:00:00,Slipi,
2025-08-20 15:00:00,Menteng,
2025-08-20 15:00:00,Jagakarsa,
2025-08-20 15:00:00,Jatinegara,
2025-08-20 15:00:00,Kelapa Gading Indah,
2025-08-20 16:00:00,Slipi,
2025-08-20 16:00:00,Menteng,
2025-08-20 16:00:00,Jagakarsa,
2025-08-20 16:00:00,Jatinegara,
2025-08-20 16:00:00,Kelapa Gading Indah,
2025-08-21 07:00:00,Slipi,
2025-08-21 07:00:00,Menteng,
2025-08-21 07:00:00,Jagakarsa,
2025-08-21 07:00:00,Jatinegara,
2025-08-21 07:00:00,Kelapa Gading Indah,
2025-08-21 08:00:00,Slipi,
2025-08-21 08:00:00,Menteng,
2025-08-21 08:00:00,Jagakarsa,
2025-08-21 08:00:00,Jatinegara,
2025-08-21 08:00:00,Kelapa Gading Indah,
2025-08-21 09:00:00,Slipi,
2025-08-21 09:00:00,Menteng,
2025-08-21 09:00:00,Jagakarsa,
2025-08-21 09:00:00,Jatinegara,
2025-08-21 09:00:00,Kelapa Gading Indah,
2025-08-21 10:00:00,Slipi,
2025-08-21 10:00:00,Menteng,
2025-08-21 10:00:00,Jagakarsa,
2025-08-21 10:00:00,Jatinegara,
2025-08-21 10:00:00,Kelapa Gading Indah,
2025-08-21 11:00:00,Slipi,
2025-08-21 11:00:00,Menteng,
2025-08-21 11:00:00,Jagakarsa,
2025-08-21 11:00:00,Jatinegara,
2025-08-21 11:00:00,Kelapa Gading Indah,
2025-08-21 12:00:00,Slipi,
2025-08-21 12:00:00,Menteng,
2025-08-21 12:00:00,Jagakarsa,
2025-08-21 12:00:00,Jatinegara,
2025-08-21 12:00:00,Kelapa Gading Indah,
2025-08-21 13:00:00,Slipi,
2025-08-21 13:00:00,Menteng,
2025-08-21 13:00:00,Jagakarsa,
2025-08-21 13:00:00,Jatinegara,
2025-08-21 13:00:00,Kelapa Gading Indah,
2025-08-21 14:00:00,Slipi,
2025-08-21 14:00:00,Menteng,
2025-08-21 14:00:00,Jagakarsa,
2025-08-21 14:00:00,Jatinegara,
2025-08-21 14:00:00,Kelapa Gading Indah,
2025-08-21 15:00:00,Slipi,
2025-08-21 15:00:00,Menteng,
2025-08-21 15:00:00,Jagakarsa,
2025-08-21 15:00:00,Jatinegara,
2025-08-21 15:00:00,Kelapa Gading Indah,
2025-08-21 16:00:00,Slipi,
2025-08-21 16:00:00,Menteng,
2025-08-21 16:00:00,Jagakarsa,
2025-08-21 16:00:00,Jatinegara,
2025-08-21 16:00:00,Kelapa Gading Indah,
2025-08-22 07:00:00,Slipi,
2025-08-22 07:00:00,Menteng,
2025-08-22 07:00:00,Jagakarsa,
2025-08-22 07:00:00,Jatinegara,
2025-08-22 07:00:00,Kelapa Gading Indah,
2025-08-22 08:00:00,Slipi,
2025-08-22 08:00:00,Menteng,
2025-08-22 08:00:00,Jagakarsa,
2025-08-22 08:00:00,Jatinegara,
2025-08-22 08:00:00,Kelapa Gading Indah,
2025-08-22 09:00:00,Slipi,
2025-08-22 09:00:00,Menteng,
2025-08-22 09:00:00,Jagakarsa,
2025-08-22 09:00:00,Jatinegara,
2025-08-22 09:00:00,Kelapa Gading Indah,
2025-08-22 10:00:00,Slipi,
2025-08-22 10:00:00,Menteng,
2025-08-22 10:00:00,Jagakarsa,
2025-08-22 10:00:00,Jatinegara,
2025-08-22 10:00:00,Kelapa Gading Indah,
2025-08-22 11:00:00,Slipi,
2025-08-22 11:00:00,Menteng,
2025-08-22 11:00:00,Jagakarsa,
2025-08-22 11:00:00,Jatinegara,
2025-08-22 11:00:00,Kelapa Gading Indah,
2025-08-22 12:00:00,Slipi,
2025-08-22 12:00:00,Menteng,
2025-08-22 12:00:00,Jagakarsa,
2025-08-22 12:00:00,Jatinegara,
2025-08-22 12:00:00,Kelapa Gading Indah,
2025-08-22 13:00:00,Slipi,
2025-08-22 13:00:00,Menteng,
2025-08-22 13:00:00,Jagakarsa,
2025-08-22 13:00:00,Jatinegara,
2025-08-22 13:00:00,Kelapa Gading Indah,
2025-08-22 14:00:00,Slipi,
2025-08-22 14:00:00,Menteng,
2025-08-22 14:00:00,Jagakarsa,
2025-08-22 14:00:00,Jatinegara,
2025-08-22 14:00:00,Kelapa Gading Indah,
2025-08-22 15:00:00,Slipi,
2025-08-22 15:00:00,Menteng,
2025-08-22 15:00:00,Jagakarsa,
2025-08-22 15:00:00,Jatinegara,
2025-08-22 15:00:00,Kelapa Gading Indah,
2025-08-22 16:00:00,Slipi,
2025-08-22 16:00:00,Menteng,
2025-08-22 16:00:00,Jagakarsa,
2025-08-22 16:00:00,Jatinegara,
2025-08-22 16:00:00,Kelapa Gading Indah,
2025-08-23 07:00:00,Slipi,
2025-08-23 07:00:00,Menteng,
2025-08-23 07:00:00,Jagakarsa,
2025-08-23 07:00:00,Jatinegara,
2025-08-23 07:00:00,Kelapa Gading Indah,
2025-08-23 08:00:00,Slipi,
2025-08-23 08:00:00,Menteng,
2025-08-23 08:00:00,Jagakarsa,
2025-08-23 08:00:00,Jatinegara,
2025-08-23 08:00:00,Kelapa Gading Indah,
2025-08-23 09:00:00,Slipi,
2025-08-23 09:00:00,Menteng,
2025-08-23 09:00:00,Jagakarsa,
2025-08-23 09:00:00,Jatinegara,
2025-08-23 09:00:00,Kelapa Gading Indah,
2025-08-23 10:00:00,Slipi,
2025-08-23 10:00:00,Menteng,
2025-08-23 10:00:00,Jagakarsa,
2025-08-23 10:00:00,Jatinegara,
2025-08-23 10:00:00,Kelapa Gading Indah,
2025-08-23 11:00:00,Slipi,
2025-08-23 11:00:00,Menteng,
2025-08-23 11:00:00,Jagakarsa,
2025-08-23 11:00:00,Jatinegara,
2025-08-23 11:00:00,Kelapa Gading Indah,
2025-08-23 12:00:00,Slipi,
2025-08-23 12:00:00,Menteng,
2025-08-23 12:00:00,Jagakarsa,
2025-08-23 12:00:00,Jatinegara,
2025-08-23 12:00:00,Kelapa Gading Indah,
2025-08-23 13:00:00,Slipi,
2025-08-23 13:00:00,Menteng,
2025-08-23 13:00:00,Jagakarsa,
2025-08-23 13:00:00,Jatinegara,
2025-08-23 13:00:00,Kelapa Gading Indah,
2025-08-23 14:00:00,Slipi,
2025-08-23 14:00:00,Menteng,
2025-08-23 14:00:00,Jagakarsa,
2025-08-23 14:00:00,Jatinegara,
2025-08-23 14:00:00,Kelapa Gading Indah,
2025-08-23 15:00:00,Slipi,
2025-08-23 15:00:00,Menteng,
2025-08-23 15:00:00,Jagakarsa,
2025-08-23 15:00:00,Jatinegara,
2025-08-23 15:00:00,Kelapa Gading Indah,
2025-08-23 16:00:00,Slipi,
2025-08-23 16:00:00,Menteng,
2025-08-23 16:00:00,Jagakarsa,
2025-08-23 16:00:00,Jatinegara,
2025-08-23 16:00:00,Kelapa Gading Indah,
2025-08-24 07:00:00,Slipi,
2025-08-24 07:00:00,Menteng,
2025-08-24 07:00:00,Jagakarsa,
2025-08-24 07:00:00,Jatinegara,
2025-08-24 07:00:00,Kelapa Gading Indah,
2025-08-24 08:00:00,Slipi,
2025-08-24 08:00:00,Menteng,
2025-08-24 08:00:00,Jagakarsa,
2025-08-24 08:00:00,Jatinegara,
2025-08-24 08:00:00,Kelapa Gading Indah,
2025-08-24 09:00:00,Slipi,
2025-08-24 09:00:00,Menteng,
2025-08-24 09:00:00,Jagakarsa,
2025-08-24 09:00:00,Jatinegara,
2025-08-24 09:00:00,Kelapa Gading Indah,
2025-08-24 10:00:00,Slipi,
2025-08-24 10:00:00,Menteng,
2025-08-24 10:00:00,Jagakarsa,
2025-08-24 10:00:00,Jatinegara,
2025-08-24 10:00:00,Kelapa Gading Indah,
2025-08-24 11:00:00,Slipi,
2025-08-24 11:00:00,Menteng,
2025-08-24 11:00:00,Jagakarsa,
2025-08-24 11:00:00,Jatinegara,
2025-08-24 11:00:00,Kelapa Gading Indah,
2025-08-24 12:00:00,Slipi,
2025-08-24 12:00:00,Menteng,
2025-08-24 12:00:00,Jagakarsa,
2025-08-24 12:00:00,Jatinegara,
2025-08-24 12:00:00,Kelapa Gading Indah,
2025-08-24 13:00:00,Slipi,
2025-08-24 13:00:00,Menteng,
2025-08-24 13:00:00,Jagakarsa,
2025-08-24 13:00:00,Jatinegara,
2025-08-24 13:00:00,Kelapa Gading Indah,
2025-08-24 14:00:00,Slipi,
2025-08-24 14:00:00,Menteng,
2025-08-24 14:00:00,Jagakarsa,
2025-08-24 14:00:00,Jatinegara,
2025-08-24 14:00:00,Kelapa Gading Indah,
2025-08-24 15:00:00,Slipi,
2025-08-24 15:00:00,Menteng,
2025-08-24 15:00:00,Jagakarsa,
2025-08-24 15:00:00,Jatinegara,
2025-08-24 15:00:00,Kelapa Gading Indah,
2025-08-24 16:00:00,Slipi,
2025-08-24 16:00:00,Menteng,
2025-08-24 16:00:00,Jagakarsa,
2025-08-24 16:00:00,Jatinegara,
2025-08-24 16:00:00,Kelapa Gading Indah,
2025-08-25 07:00:00,Slipi,
2025-08-25 07:00:00,Menteng,
2025-08-25 07:00:00,Jagakarsa,
2025-08-25 07:00:00,Jatinegara,
2025-08-25 07:00:00,Kelapa Gading Indah,
2025-08-25 08:00:00,Slipi,
2025-08-25 08:00:00,Menteng,
2025-08-25 08:00:00,Jagakarsa,
2025-08-25 08:00:00,Jatinegara,
2025-08-25 08:00:00,Kelapa Gading Indah,
2025-08-25 09:00:00,Slipi,
2025-08-25 09:00:00,Menteng,
2025-08-25 09:00:00,Jagakarsa,
2025-08-25 09:00:00,Jatinegara,
2025-08-25 09:00:00,Kelapa Gading Indah,
2025-08-25 10:00:00,Slipi,
2025-08-25 10:00:00,Menteng,
2025-08-25 10:00:00,Jagakarsa,
2025-08-25 10:00:00,Jatinegara,
2025-08-25 10:00:00,Kelapa Gading Indah,
2025-08-25 11:00:00,Slipi,
2025-08-25 11:00:00,Menteng,
2025-08-25 11:00:00,Jagakarsa,
2025-08-25 11:00:00,Jatinegara,
2025-08-25 11:00:00,Kelapa Gading Indah,
2025-08-25 12:00:00,Slipi,
2025-08-25 12:00:00,Menteng,
2025-08-25 12:00:00,Jagakarsa,
2025-08-25 12:00:00,Jatinegara,
2025-08-25 12:00:00,Kelapa Gading Indah,
2025-08-25 13:00:00,Slipi,
2025-08-25 13:00:00,Menteng,
2025-08-25 13:00:00,Jagakarsa,
2025-08-25 13:00:00,Jatinegara,
2025-08-25 13:00:00,Kelapa Gading Indah,
2025-08-25 14:00:00,Slipi,
2025-08-25 14:00:00,Menteng,
2025-08-25 14:00:00,Jagakarsa,
2025-08-25 14:00:00,Jatinegara,
2025-08-25 14:00:00,Kelapa Gading Indah,
2025-08-25 15:00:00,Slipi,
2025-08-25 15:00:00,Menteng,
2025-08-25 15:00:00,Jagakarsa,
2025-08-25 15:00:00,Jatinegara,
2025-08-25 15:00:00,Kelapa Gading Indah,
2025-08-25 16:00:00,Slipi,
2025-08-25 16:00:00,Menteng,
2025-08-25 16:00:00,Jagakarsa,
2025-08-25 16:00:00,Jatinegara,
2025-08-25 16:00:00,Kelapa Gading Indah,
2025-08-26 07:00:00,Slipi,
2025-08-26 07:00:00,Menteng,
2025-08-26 07:00:00,Jagakarsa,
2025-08-26 07:00:00,Jatinegara,
2025-08-26 07:00:00,Kelapa Gading Indah,
2025-08-26 08:00:00,Slipi,
2025-08-26 08:00:00,Menteng,
2025-08-26 08:00:00,Jagakarsa,
2025-08-26 08:00:00,Jatinegara,
2025-08-26 08:00:00,Kelapa Gading Indah,
2025-08-26 09:00:00,Slipi,
2025-08-26 09:00:00,Menteng,
2025-08-26 09:00:00,Jagakarsa,
2025-08-26 09:00:00,Jatinegara,
2025-08-26 09:00:00,Kelapa Gading Indah,
2025-08-26 10:00:00,Slipi,
2025-08-26 10:00:00,Menteng,
2025-08-26 10:00:00,Jagakarsa,
2025-08-26 10:00:00,Jatinegara,
2025-08-26 10:00:00,Kelapa Gading Indah,
2025-08-26 11:00:00,Slipi,
2025-08-26 11:00:00,Menteng,
2025-08-26 11:00:00,Jagakarsa,
2025-08-26 11:00:00,Jatinegara,
2025-08-26 11:00:00,Kelapa Gading Indah,
2025-08-26 12:00:00,Slipi,
2025-08-26 12:00:00,Menteng,
